Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of mRNA Stability by Proteins That Bind AU-rich Elements	1/76	0.31727988935066437	0.3432391530248096	0	0	2.67003367003367	3.0651211233087037	MAPK14
G2 M DNA Damage Checkpoint	1/77	0.3207065055587057	0.3464961337618701	0	0	2.6347687400318978	2.996335121708695	CDK1
Metabolism of Lipids	5/758	0.32926753322803326	0.3552847865012328	0	0	1.3382959390508142	1.4866924663765475	SP1;CAV1;PIK3R3;PIK3R2;PIK3R1
ER-Phagosome Pathway	1/80	0.3308845249727721	0.35656767050752797	0	0	2.534330648254699	2.8029337896230073	BTK
RNA Polymerase II Transcribes snRNA Genes	1/81	0.33424353285435243	0.35972204504867644	0	0	2.5025252525252526	2.742480915944007	SP1
Infection With Mycobacterium Tuberculosis	1/82	0.3375858460637784	0.36285033518855153	0	0	2.471505175208879	2.6838950656014107	MAPK3
Neuronal System	3/411	0.33837475064059924	0.36322959701497315	0	0	1.4775621588841723	1.6010882288862256	SRC;GRM1;MAPK3
Transcriptional Regulation of White Adipocyte Differentiation	1/84	0.34422071652682057	0.3690294168170418	0	0	2.4117074358038213	2.572018957842433	RELA
Integrin Cell Surface Interactions	1/85	0.34751343686607217	0.37160294340107586	0	0	2.382876382876383	2.5185858334956643	CD44
RUNX1 Regulates Transcription of Genes Involved in Differentiation of HSCs	1/85	0.34751343686607217	0.37160294340107586	0	0	2.382876382876383	2.5185858334956643	TP73
Protein-protein Interactions at Synapses	1/88	0.35729370848339814	0.381571357905988	0	0	2.3003599210495764	2.367523811703655	GRM1
Pre-NOTCH Expression and Processing	1/89	0.3605214364245345	0.38452542450913857	0	0	2.2741046831955924	2.32005037808893	KAT2A
Unfolded Protein Response (UPR)	1/95	0.37955353321698265	0.4043070245137424	0	0	2.1283043197936813	2.061815304518316	SHC1
Antigen processing-Cross Presentation	1/96	0.38267056588073545	0.40710674505575045	0	0	2.105794790005316	2.022786046627892	BTK
Mitochondrial Biogenesis	1/97	0.38577209484285213	0.4098828507705304	0	0	2.083754208754209	1.9847936202473102	MAPK14
Transmission Across Chemical Synapses	2/269	0.39014369858340703	0.41399961900634147	0	0	1.5006496980814799	1.412471746643874	SRC;MAPK3
COPI-dependent Golgi-to-ER Retrograde Traffic	1/101	0.3980246944821334	0.42128916201222	0	0	2.0	1.8424824583699577	KDELR2
COPI-mediated Anterograde Transport	1/101	0.3980246944821334	0.42128916201222	0	0	2.0	1.8424824583699577	KDELR2
Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes	1/103	0.4040599390731852	0.4260530749974219	0	0	1.9605862547039017	1.776667673398047	RB1
Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes	1/103	0.4040599390731852	0.4260530749974219	0	0	1.9605862547039017	1.776667673398047	RB1
MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis	1/103	0.4040599390731852	0.4260530749974219	0	0	1.9605862547039017	1.776667673398047	RB1
Phase I - Functionalization of Compounds	1/105	0.41003527484740526	0.43180705935257724	0	0	1.9226884226884227	1.7140999679223647	HSP90AB1
HATs Acetylate Histones	1/108	0.41888723576300985	0.4405720547860949	0	0	1.8684980647597471	1.6258801725332535	KAT2A
Signaling by WNT	2/287	0.42162443378718406	0.4425271260618275	0	0	1.4045828857858933	1.2130544249293134	MYC;CAV1
RSV-host Interactions	1/109	0.42180856913936493	0.4425271260618275	0	0	1.8511036288814067	1.5978794932003777	BECN1
Adipogenesis	1/110	0.4247153626139249	0.44501622271371	0	0	1.8340283569641367	1.570544634474372	RELA
Epigenetic Regulation of Gene Expression	2/291	0.428510552832088	0.44842875692101675	0	0	1.3848598262834546	1.1735854919050652	RB1;KAT2A
PPARA Activates Gene Expression	1/117	0.4446617754820939	0.46474687450010566	0	0	1.7227446882619297	1.396183515184437	SP1
Regulation of Lipid Metabolism by PPARalpha	1/119	0.45023391713708705	0.4699810187659066	0	0	1.6933744221879816	1.3512924945163796	SP1
Binding and Uptake of Ligands by Scavenger Receptors	1/122	0.45848850701645666	0.4779986562511995	0	0	1.6511394941147006	1.2875916896026691	HSP90AA1
Resolution of Sister Chromatid Cohesion	1/126	0.46930404232413414	0.48866283407000466	0	0	1.597979797979798	1.2088788165174762	CDK1
Glycosaminoglycan Metabolism	1/127	0.47197433920713694	0.49082974352003134	0	0	1.5852172518839185	1.1902297169988543	CD44
Platelet Degranulation	1/128	0.47463133363816096	0.4929774325693118	0	0	1.572655690765927	1.171969623816576	HGF
Formation of the Cornified Envelope	1/129	0.47727509120180356	0.4951060410599033	0	0	1.560290404040404	1.1540879003160078	JUP
Response to Elevated Platelet Cytosolic Ca2+	1/133	0.487719053875974	0.5053109102968735	0	0	1.512702785430058	1.0861444222602046	HGF
Beta-catenin Independent WNT Signaling	1/134	0.4902976000706425	0.5067219613633315	0	0	1.5012531328320802	1.0700072490423937	MYC
Gene Silencing by RNA	1/134	0.4902976000706425	0.5067219613633315	0	0	1.5012531328320802	1.0700072490423937	HSP90AA1
Golgi-to-ER Retrograde Transport	1/135	0.4928632963661163	0.5087424112428437	0	0	1.4899743705713855	1.0541917813157848	KDELR2
G2 M Checkpoints	1/137	0.49795639252529783	0.5133634591257092	0	0	1.467914438502674	1.0234927306951356	CDK1
RHO GTPases Activate Formins	1/139	0.502998845735877	0.5179209375747659	0	0	1.4464939247547943	0.993983474661611	SRC
Degradation of the Extracellular Matrix	1/140	0.5055012372413341	0.5198549760765818	0	0	1.4360148245040332	0.9796561960455777	CD44
Influenza Viral RNA Transcription and Replication	1/149	0.5274687471502818	0.5417773938054066	0	0	1.348075348075348	0.8623175106205572	HSP90AA1
ER to Golgi Anterograde Transport	1/155	0.5415741406288901	0.5548969977169317	0	0	1.295159386068477	0.7942892672270463	KDELR2
Metabolism of Steroids	1/155	0.5415741406288901	0.5548969977169317	0	0	1.295159386068477	0.7942892672270463	SP1
Factors Involved in Megakaryocyte Development and Platelet Production	1/158	0.5484697017864213	0.5612718201327873	0	0	1.270218104613009	0.7629225123606185	JAK2
Influenza Infection	1/169	0.5728862133976284	0.5855389150432202	0	0	1.1863876863876863	0.6608988084033616	HSP90AA1
Transport to the Golgi and Subsequent Modification	1/186	0.6080733489730797	0.6207415437433522	0	0	1.0764400764400763	0.5354856269608474	KDELR2
Metabolism of Vitamins and Cofactors	1/198	0.6311679368829785	0.6435286308733428	0	0	1.010254832589858	0.4649024106032371	HSP90AA1
Intra-Golgi and Retrograde Golgi-to-ER Traffic	1/204	0.6422047284719372	0.6531825870782951	0	0	0.9800965318206698	0.4340339206746572	KDELR2
Muscle Contraction	1/204	0.6422047284719372	0.6531825870782951	0	0	0.9800965318206698	0.4340339206746572	PXN
HCMV Early Events	1/205	0.6440121337651465	0.654222082227277	0	0	0.9752426223014459	0.4291435319722849	EGFR
Metabolism	10/2181	0.6618623300530478	0.6715363226969413	0	0	0.9073647576641589	0.3744673533734098	HSP90AA1;HSP90AB1;SP1;CAV1;PLCG2;PIK3R3;PIK3R2;PIK3R1;PLCG1;CD44
Keratinization	1/217	0.6650085743924802	0.6739077158989488	0	0	0.9205013093901983	0.3755234288642614	JUP
Mitotic Anaphase	1/221	0.6717311879104819	0.6798931707526507	0	0	0.9035812672176309	0.35953230844282336	CDK1
Biological Oxidations	1/222	0.6733908646234461	0.6799207154319159	0	0	0.8994469582704877	0.3556677156302322	HSP90AB1
Mitotic Metaphase and Anaphase	1/222	0.6733908646234461	0.6799207154319159	0	0	0.8994469582704877	0.3556677156302322	CDK1
HCMV Infection	1/259	0.7292914958406512	0.7354719322460804	0	0	0.7690079085427922	0.24276177753960482	EGFR
Metabolism of RNA	3/761	0.7382599928860916	0.7436161717945758	0	0	0.781029839784566	0.23701070796077725	MYC;MAPK14;CD44
Metabolism of Carbohydrates	1/290	0.7687519774127153	0.7733941994985408	0	0	0.6854356715948412	0.18026059393681856	CD44
Extracellular Matrix Organization	1/300	0.7802227102911928	0.7839873554554446	0	0	0.6621735752170534	0.16433550579498515	CD44
Asparagine N-linked Glycosylation	1/306	0.7868328435807778	0.7896768177142023	0	0	0.6489485014075178	0.15557855687003125	KDELR2
G Alpha (I) Signalling Events	1/316	0.7974150897750656	0.799334259666221	0	0	0.6280262946929613	0.14217254266011148	SRC
GPCR Ligand Binding	1/467	0.9063896808132167	0.9074790914872711	0	0	0.4212511379893354	0.041403070028844594	GRM1
Sensory Perception	1/640	0.9616300594869738	0.9616300594869738	0	0	0.30446878803686317	0.011912480116108504	GRM1
