Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation Of Viral Genome Replication (GO:0045071)	3/53	0.0291747071519043	0.0982782011211359	0	0	4.7465060240963854	16.77630311376778	SETDB1;IFNB1;TNF
Protein Homotetramerization (GO:0051289)	3/53	0.0291747071519043	0.0982782011211359	0	0	4.7465060240963854	16.77630311376778	ALDH1A3;CTH;CLU
Positive Regulation Of GTPase Activity (GO:0043547)	7/234	0.029211255314632787	0.0982782011211359	0	0	2.457016991818754	8.681135354421357	USP6NL;CD40;NF1;F2RL1;HRAS;SIPA1;RAP1GAP
Epidermal Cell Differentiation (GO:0009913)	3/54	0.030611382759815543	0.10241909115980706	0	0	4.653201039451925	16.222842644798952	HDAC2;ERCC2;CTNNB1
Negative Regulation Of Protein Ubiquitination (GO:0031397)	3/54	0.030611382759815543	0.10241909115980706	0	0	4.653201039451925	16.222842644798952	RPS3;AKT1;HSPA1A
Positive Regulation Of Leukocyte Chemotaxis (GO:0002690)	3/54	0.030611382759815543	0.10241909115980706	0	0	4.653201039451925	16.222842644798952	MAPK1;VEGFC;F2RL1
Acetylcholine Receptor Signaling Pathway (GO:0095500)	2/22	0.030950126348829664	0.10241909115980706	0	0	7.8912	27.42490443216507	GNA11;GNAQ
Cellular Response To Cadmium Ion (GO:0071276)	2/22	0.030950126348829664	0.10241909115980706	0	0	7.8912	27.42490443216507	AKT1;MAPK1
Regulation Of Telomere Capping (GO:1904353)	2/22	0.030950126348829664	0.10241909115980706	0	0	7.8912	27.42490443216507	RTEL1;MAPK1
Cellular Response To Topologically Incorrect Protein (GO:0035967)	2/22	0.030950126348829664	0.10241909115980706	0	0	7.8912	27.42490443216507	HDAC6;HSPA1A
Negative Regulation Of Axonogenesis (GO:0050771)	2/22	0.030950126348829664	0.10241909115980706	0	0	7.8912	27.42490443216507	DCC;PTEN
Negative Regulation Of Cell Development (GO:0010721)	2/22	0.030950126348829664	0.10241909115980706	0	0	7.8912	27.42490443216507	PAX6;TNF
Negative Regulation Of Myeloid Cell Differentiation (GO:0045638)	2/22	0.030950126348829664	0.10241909115980706	0	0	7.8912	27.42490443216507	HOXA9;PTK2B
Positive Regulation Of Cholesterol Efflux (GO:0010875)	2/22	0.030950126348829664	0.10241909115980706	0	0	7.8912	27.42490443216507	NFKBIA;PPARG
Positive Regulation Of Synaptic Transmission, Glutamatergic (GO:0051968)	2/22	0.030950126348829664	0.10241909115980706	0	0	7.8912	27.42490443216507	GRIN2A;PTK2B
Peptidyl-Lysine Modification (GO:0018205)	4/94	0.031100395822934536	0.10277576160611837	0	0	3.5229390681003583	12.226482396155761	CTH;MDM2;EP300;HDAC6
Endocytosis (GO:0006897)	6/189	0.03286666189955534	0.10846446812418058	0	0	2.6076236172197786	8.905807685657765	CUBN;MAPK1;MET;TLR4;LRP1B;JMJD6
Regulation Of Mitotic Nuclear Division (GO:0007088)	3/56	0.03359450744865479	0.1100533148433185	0	0	4.477153898613321	15.192741330209	BMP4;PKMYT1;AURKA
Regulation Of Centrosome Cycle (GO:0046605)	2/23	0.033621082955441244	0.1100533148433185	0	0	7.515047619047619	25.495565130651574	XRCC3;AURKA
Cellular Lipid Catabolic Process (GO:0044242)	2/23	0.033621082955441244	0.1100533148433185	0	0	7.515047619047619	25.495565130651574	CYP1B1;PPARD
Hepaticobiliary System Development (GO:0061008)	2/23	0.033621082955441244	0.1100533148433185	0	0	7.515047619047619	25.495565130651574	NF1;MET
Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037)	2/23	0.033621082955441244	0.1100533148433185	0	0	7.515047619047619	25.495565130651574	CD40;FASLG
Positive Regulation Of Neutrophil Migration (GO:1902624)	2/23	0.033621082955441244	0.1100533148433185	0	0	7.515047619047619	25.495565130651574	RAC2;RAC1
Regulation Of Defense Response (GO:0031347)	4/97	0.03433443402191596	0.11223648094461447	0	0	3.4087755809920224	11.493049977647333	CASP8;TNC;PTGS2;AGER
Transcription By RNA Polymerase II (GO:0006366)	6/192	0.035084257385533314	0.11453281864454128	0	0	2.5651717807500654	8.593332536805228	DRAP1;SNAPC5;PARP1;ERCC2;PPARG;NFKB1
Myeloid Cell Differentiation (GO:0030099)	3/57	0.03514069561288319	0.11456245645224318	0	0	4.394020526550647	14.712918122769763	CSF2;EPO;KIT
Regulation Of Cytokine Production Involved In Immune Response (GO:0002718)	2/24	0.03637850241169369	0.11812026487770073	0	0	7.173090909090909	23.77002562377186	F2RL1;TNF
Negative Regulation Of Cell Junction Assembly (GO:1901889)	2/24	0.03637850241169369	0.11812026487770073	0	0	7.173090909090909	23.77002562377186	PTEN;TNF
Negative Regulation Of Ion Transmembrane Transporter Activity (GO:0032413)	2/24	0.03637850241169369	0.11812026487770073	0	0	7.173090909090909	23.77002562377186	EPO;GOPC
Regulation Of Neuron Death (GO:1901214)	3/58	0.036723101893213345	0.11876094048085974	0	0	4.313910186199343	14.254665856332604	IFNG;CLU;MAP3K5
Regulation Of Phagocytosis (GO:0050764)	3/58	0.036723101893213345	0.11876094048085974	0	0	4.313910186199343	14.254665856332604	SYK;IFNG;TNF
Peptidyl-Threonine Phosphorylation (GO:0018107)	3/58	0.036723101893213345	0.11876094048085974	0	0	4.313910186199343	14.254665856332604	STK11;AKT1;MAPK1
Regulation Of Cold-Induced Thermogenesis (GO:0120161)	5/146	0.03770972281598131	0.12161647962301045	0	0	2.8149137163694835	9.226829226889361	STK11;KDM1A;SYK;ALDH1A1;TLR4
Positive Regulation Of Cellular Catabolic Process (GO:0031331)	5/146	0.03770972281598131	0.12161647962301045	0	0	2.8149137163694835	9.226829226889361	STK11;IFNG;IFNB1;ARNT;TNF
Regulation Of Organelle Organization (GO:0033043)	4/100	0.03775691450883871	0.12161647962301045	0	0	3.301747311827957	10.818461177683751	USP6NL;EP300;MAPK1;NF2
Positive Regulation Of Protein Metabolic Process (GO:0051247)	6/196	0.03818800839505214	0.1228414791324882	0	0	2.5106546854942233	8.197874360976632	NFKBIA;HDAC2;CASP8;AKT1;CLU;TNF
Dephosphorylation (GO:0016311)	5/147	0.03865302024282676	0.12417218587967853	0	0	2.794947824599418	9.092329632856869	PPP6C;STK11;PTPRO;PTEN;PTPRK
Regulation Of Neutrophil Chemotaxis (GO:0090022)	2/25	0.03921980055634408	0.12417892348926221	0	0	6.860869565217391	22.21943065918508	RAC2;RAC1
Regulation Of Synapse Organization (GO:0050807)	2/25	0.03921980055634408	0.12417892348926221	0	0	6.860869565217391	22.21943065918508	IL1RAPL1;TNF
Response To dsRNA (GO:0043331)	2/25	0.03921980055634408	0.12417892348926221	0	0	6.860869565217391	22.21943065918508	IFNA5;IFNB1
Metanephros Development (GO:0001656)	2/25	0.03921980055634408	0.12417892348926221	0	0	6.860869565217391	22.21943065918508	BMP4;NF1
Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230)	2/25	0.03921980055634408	0.12417892348926221	0	0	6.860869565217391	22.21943065918508	KDM1A;CLU
Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573)	2/25	0.03921980055634408	0.12417892348926221	0	0	6.860869565217391	22.21943065918508	CLU;HSPA1A
Negative Regulation Of Signaling Receptor Activity (GO:2000272)	2/25	0.03921980055634408	0.12417892348926221	0	0	6.860869565217391	22.21943065918508	PPARG;TNF
Negative Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904357)	2/25	0.03921980055634408	0.12417892348926221	0	0	6.860869565217391	22.21943065918508	PARP1;POT1
Osteoclast Differentiation (GO:0030316)	2/25	0.03921980055634408	0.12417892348926221	0	0	6.860869565217391	22.21943065918508	GLO1;GAB2
Regulation Of Cell Cycle Phase Transition (GO:1901987)	2/25	0.03921980055634408	0.12417892348926221	0	0	6.860869565217391	22.21943065918508	ERCC2;TP53
Regulation Of Cell Size (GO:0008361)	2/25	0.03921980055634408	0.12417892348926221	0	0	6.860869565217391	22.21943065918508	PTEN;RAC1
Positive Regulation Of Phagocytosis (GO:0050766)	3/60	0.03999588557573657	0.1264706499447147	0	0	4.1621221729021345	13.397782582933743	IFNG;F2RL1;TNF
Regulation Of Protein Secretion (GO:0050708)	4/102	0.04014356128064744	0.12677189913562162	0	0	3.2340355497037523	10.398372569922556	DNAJC1;RFX6;IFNG;TNF
DNA-templated Transcription (GO:0006351)	6/199	0.04062735111801056	0.12813241506449483	0	0	2.471249842032099	7.916188639029046	DRAP1;PARP1;ERCC2;E2F1;TP53;NFKB1
Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393)	3/61	0.04168588741465319	0.1308633792722063	0	0	4.090153718321562	12.996842346741408	BMP4;GDF15;PPARG
Negative Regulation Of Autophagy (GO:0010507)	3/61	0.04168588741465319	0.1308633792722063	0	0	4.090153718321562	12.996842346741408	KDM4A;PIK3CA;MET
Positive Regulation Of Organelle Assembly (GO:1902117)	3/61	0.04168588741465319	0.1308633792722063	0	0	4.090153718321562	12.996842346741408	CSF2;PIP4K2A;TNF
Fc Receptor Signaling Pathway (GO:0038093)	2/26	0.04214244417240542	0.1308633792722063	0	0	6.574666666666666	20.819996085493898	SYK;KIT
Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426)	2/26	0.04214244417240542	0.1308633792722063	0	0	6.574666666666666	20.819996085493898	MMP8;TLR4
Response To Glucocorticoid (GO:0051384)	2/26	0.04214244417240542	0.1308633792722063	0	0	6.574666666666666	20.819996085493898	IL1RN;TNF
Telomere Maintenance Via Telomere Lengthening (GO:0010833)	2/26	0.04214244417240542	0.1308633792722063	0	0	6.574666666666666	20.819996085493898	TERT;POT1
Negative Regulation Of Catalytic Activity (GO:0043086)	2/26	0.04214244417240542	0.1308633792722063	0	0	6.574666666666666	20.819996085493898	TP53;HDAC6
Organelle Membrane Fusion (GO:0090174)	2/26	0.04214244417240542	0.1308633792722063	0	0	6.574666666666666	20.819996085493898	SYT4;STX17
Positive Regulation Of Adenylate Cyclase Activity (GO:0045762)	2/26	0.04214244417240542	0.1308633792722063	0	0	6.574666666666666	20.819996085493898	NF1;RAF1
Positive Regulation Of Erythrocyte Differentiation (GO:0045648)	2/26	0.04214244417240542	0.1308633792722063	0	0	6.574666666666666	20.819996085493898	ARNT;HSPA1A
Protein Localization To Cell Surface (GO:0034394)	2/26	0.04214244417240542	0.1308633792722063	0	0	6.574666666666666	20.819996085493898	CTNNB1;PTPRK
Positive Regulation Of Vasculature Development (GO:1904018)	4/104	0.042614287255211936	0.13215892419276626	0	0	3.169032258064516	10.000089496872954	CD40;FLT1;CYP1B1;VEGFC
Cortical Cytoskeleton Organization (GO:0030865)	2/27	0.04514395011100822	0.13937659601652322	0	0	6.31136	19.55195585424899	RAC1;TNF
Protein Quality Control For Misfolded Or Incompletely Synthesized Proteins (GO:0006515)	2/27	0.04514395011100822	0.13937659601652322	0	0	6.31136	19.55195585424899	CUL3;HDAC6
Regulation Of SMAD Protein Signal Transduction (GO:0060390)	2/27	0.04514395011100822	0.13937659601652322	0	0	6.31136	19.55195585424899	BMP4;PPARG
Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992)	3/63	0.04517207576558669	0.13937659601652322	0	0	3.953413654618474	12.244813925742964	CDK4;CUL3;AKT1
Protein Transport (GO:0015031)	8/313	0.04539726595997904	0.13989297625119657	0	0	2.0900833109379198	6.463171722204865	NGFR;ARL5B;STX17;PPARG;DNAJC15;CLU;LRP1B;HDAC6
Regulation Of Cellular Response To Stress (GO:0080135)	4/107	0.04647795195546813	0.14304092338457686	0	0	3.0762605699968684	9.440358391766843	TRRAP;EP300;ATM;BRCA2
Cellular Response To Growth Factor Stimulus (GO:0071363)	5/155	0.046717456177249206	0.14359533226526788	0	0	2.644804318488529	8.102721399898325	ACVR1;BMP4;FLT1;AKT1;CTNNB1
Positive Regulation Of Metabolic Process (GO:0009893)	4/108	0.04780780255847944	0.1467602466864997	0	0	3.046526054590571	9.263164817308216	KDM1A;SYK;IFNG;TNF
Regulation Of Chemotaxis (GO:0050920)	2/28	0.048221884441303965	0.1469127688457359	0	0	6.068307692307692	18.398758945057065	PDGFRA;F2RL1
Regulation Of Plasma Membrane Bounded Cell Projection Organization (GO:0120035)	2/28	0.048221884441303965	0.1469127688457359	0	0	6.068307692307692	18.398758945057065	IL1RAPL1;PTEN
Regulation Of Protein Transport (GO:0051223)	2/28	0.048221884441303965	0.1469127688457359	0	0	6.068307692307692	18.398758945057065	DNAJC1;TNF
Negative Regulation Of Type II Interferon Production (GO:0032689)	2/28	0.048221884441303965	0.1469127688457359	0	0	6.068307692307692	18.398758945057065	CD274;TLR4
Negative Regulation Of Wound Healing (GO:0061045)	2/28	0.048221884441303965	0.1469127688457359	0	0	6.068307692307692	18.398758945057065	PTEN;TNF
Positive Regulation Of Protein Import Into Nucleus (GO:0042307)	2/28	0.048221884441303965	0.1469127688457359	0	0	6.068307692307692	18.398758945057065	IFNG;EP300
Protein Stabilization (GO:0050821)	6/208	0.04852798815265137	0.14765937527202977	0	0	2.3600579570152136	7.140625745911527	CHEK2;GNAQ;PTEN;EP300;CLU;HSPA1A
Positive Regulation Of Cell Cycle (GO:0045787)	3/65	0.048798322460007856	0.14829540456125503	0	0	3.825495530509133	11.553223516733906	MDM2;AKT1;AURKA
Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	4/109	0.04915859559040845	0.14920281396888085	0	0	3.017357910906298	9.090404928517383	CDK2;MDM2;CLU;HSPA1A
Regulation Of Endocytosis (GO:0030100)	3/66	0.05066335483824396	0.15338505050527176	0	0	3.764582138076114	11.228063543526142	LGALS3;SYK;ABL1
Peptidyl-Threonine Modification (GO:0018210)	3/66	0.05066335483824396	0.15338505050527176	0	0	3.764582138076114	11.228063543526142	STK11;AKT1;MAPK1
JNK Cascade (GO:0007254)	2/29	0.051373861609386326	0.15418532411055277	0	0	5.843259259259259	17.3464499878289	TNFRSF19;MAP3K5
Alpha-Amino Acid Metabolic Process (GO:1901605)	2/29	0.051373861609386326	0.15418532411055277	0	0	5.843259259259259	17.3464499878289	CBS;ASS1
Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)	2/29	0.051373861609386326	0.15418532411055277	0	0	5.843259259259259	17.3464499878289	CTNNB1;HSPA1A
Integrated Stress Response Signaling (GO:0140467)	2/29	0.051373861609386326	0.15418532411055277	0	0	5.843259259259259	17.3464499878289	BATF2;JUNB
Positive Regulation Of B Cell Proliferation (GO:0030890)	2/29	0.051373861609386326	0.15418532411055277	0	0	5.843259259259259	17.3464499878289	CD40;IL2
Positive Regulation Of Neural Precursor Cell Proliferation (GO:2000179)	2/29	0.051373861609386326	0.15418532411055277	0	0	5.843259259259259	17.3464499878289	KDM1A;CTNNB1
Regulation Of Blood Coagulation (GO:0030193)	2/29	0.051373861609386326	0.15418532411055277	0	0	5.843259259259259	17.3464499878289	F2RL1;HPSE
Negative Regulation Of Signal Transduction (GO:0009968)	7/267	0.05293882363037581	0.1586852718238898	0	0	2.1415384615384614	6.293164120167185	ACVR1;GDF15;AKT1;PIP4K2A;PPARG;PRAME;TNF
Intracellular Protein Transport (GO:0006886)	8/325	0.05431366102982502	0.16224994848956154	0	0	2.0097222940476804	5.854279841930019	NGFR;ARL5B;SYK;STX17;APEX1;AKT1;DNAJC15;HDAC6
DNA Geometric Change (GO:0032392)	2/30	0.054597543642208805	0.16224994848956154	0	0	5.634285714285714	16.383186606197004	RTEL1;POT1
Artery Morphogenesis (GO:0048844)	2/30	0.054597543642208805	0.16224994848956154	0	0	5.634285714285714	16.383186606197004	BMP4;NF1
Regulation Of Vasculature Development (GO:1901342)	2/30	0.054597543642208805	0.16224994848956154	0	0	5.634285714285714	16.383186606197004	NF1;CTNNB1
Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220)	2/30	0.054597543642208805	0.16224994848956154	0	0	5.634285714285714	16.383186606197004	SYK;EP300
Negative Regulation Of Myeloid Leukocyte Differentiation (GO:0002762)	2/30	0.054597543642208805	0.16224994848956154	0	0	5.634285714285714	16.383186606197004	TLR4;FBN1
Prostaglandin Metabolic Process (GO:0006693)	2/30	0.054597543642208805	0.16224994848956154	0	0	5.634285714285714	16.383186606197004	GSTP1;PTGS2
Cellular Response To Calcium Ion (GO:0071277)	3/69	0.0564628948236867	0.16605423984506582	0	0	3.592917123037605	10.326660303569604	SYT4;BRAF;CLU
Phagocytosis (GO:0006909)	3/69	0.0564628948236867	0.16605423984506582	0	0	3.592917123037605	10.326660303569604	MET;TLR4;JMJD6
Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	4/115	0.05770109643819256	0.16605423984506582	0	0	2.8533856437082243	8.139222922201554	TRAPPC1;STX17;CUL3;GOPC
Regulation Of Macrophage Activation (GO:0043030)	2/31	0.057890639275392446	0.16605423984506582	0	0	5.439724137931035	15.49885971833384	MMP8;TLR4
Negative Regulation Of DNA Biosynthetic Process (GO:2000279)	2/31	0.057890639275392446	0.16605423984506582	0	0	5.439724137931035	15.49885971833384	POT1;TP53
Positive Regulation Of Rho Protein Signal Transduction (GO:0035025)	2/31	0.057890639275392446	0.16605423984506582	0	0	5.439724137931035	15.49885971833384	F2RL1;RAC1
Positive Regulation Of Cholesterol Transport (GO:0032376)	2/31	0.057890639275392446	0.16605423984506582	0	0	5.439724137931035	15.49885971833384	NFKBIA;PPARG
Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238)	2/31	0.057890639275392446	0.16605423984506582	0	0	5.439724137931035	15.49885971833384	TNF;TLR4
Positive Regulation Of Glucose Transmembrane Transport (GO:0010828)	2/31	0.057890639275392446	0.16605423984506582	0	0	5.439724137931035	15.49885971833384	AKT1;BRAF
Positive Regulation Of Mononuclear Cell Migration (GO:0071677)	2/31	0.057890639275392446	0.16605423984506582	0	0	5.439724137931035	15.49885971833384	LGALS3;TNF
Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052)	2/31	0.057890639275392446	0.16605423984506582	0	0	5.439724137931035	15.49885971833384	PTEN;CLU
Peptidyl-Serine Modification (GO:0018209)	5/166	0.05932279830073265	0.16605423984506582	0	0	2.4627203460155407	6.956597839972831	AKT3;CDK2;MAPK1;ATM;AURKA
Negative Regulation Of Protein Binding (GO:0032091)	3/71	0.060496770471859744	0.16605423984506582	0	0	3.486888731396173	9.781299260327946	KDM1A;AKT1;AURKA
Protein Autoubiquitination (GO:0051865)	3/71	0.060496770471859744	0.16605423984506582	0	0	3.486888731396173	9.781299260327946	CUL3;MDM2;BRCA2
Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	4/117	0.060714198519189314	0.16605423984506582	0	0	2.8025977733371397	7.851695410590756	CD274;GSTP1;TLR4;NFKB1
Regulation Of Cholesterol Efflux (GO:0010874)	2/32	0.06125090323591931	0.16605423984506582	0	0	5.258133333333333	14.684792169213067	NFKBIA;PPARG
NIK/NF-kappaB Signaling (GO:0038061)	2/32	0.06125090323591931	0.16605423984506582	0	0	5.258133333333333	14.684792169213067	NFKBIA;NFKB1
Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)	2/32	0.06125090323591931	0.16605423984506582	0	0	5.258133333333333	14.684792169213067	KLRK1;KLRB1
Histone Lysine Methylation (GO:0034968)	2/32	0.06125090323591931	0.16605423984506582	0	0	5.258133333333333	14.684792169213067	MLLT10;SETDB1
Negative Regulation Of Fat Cell Differentiation (GO:0045599)	2/32	0.06125090323591931	0.16605423984506582	0	0	5.258133333333333	14.684792169213067	E2F1;TNF
Regulation Of Circadian Sleep/Wake Cycle, Sleep (GO:0045187)	1/5	0.061438009368058655	0.16605423984506582	0	0	19.665338645418327	54.860918125906096	PARP1
Regulation Of Hyaluronan Biosynthetic Process (GO:1900125)	1/5	0.061438009368058655	0.16605423984506582	0	0	19.665338645418327	54.860918125906096	NFKB1
Regulation Of Interleukin-1-Mediated Signaling Pathway (GO:2000659)	1/5	0.061438009368058655	0.16605423984506582	0	0	19.665338645418327	54.860918125906096	IL1RN
Regulation Of Long-Chain Fatty Acid Import Across Plasma Membrane (GO:0010746)	1/5	0.061438009368058655	0.16605423984506582	0	0	19.665338645418327	54.860918125906096	AKT1
Regulation Of Macrophage Proliferation (GO:0120040)	1/5	0.061438009368058655	0.16605423984506582	0	0	19.665338645418327	54.860918125906096	MAPK1
Regulation Of Mast Cell Chemotaxis (GO:0060753)	1/5	0.061438009368058655	0.16605423984506582	0	0	19.665338645418327	54.860918125906096	VEGFC
